CHANNEL,LOKASI,TANGGAL,BULAN,TAHUN,KODE_BARANG,KLASIFIKASI_BARANG,WARNA_BARANG,UKURAN_BARANG,BERAT_SATUAN,JUMLAH,BERAT_TOTAL
002,LO000024,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000012,3,4,15
002,LO000024,12/27/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,6,3,18
002,LO000024,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000012,10,3,40
002,LO000024,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000012,4,5,20
002,LO000024,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000009,3,5,15
002,LO000024,12/27/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,10,4,40
002,LO000024,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000011,10,1,10
002,LO000024,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000009,2,3,6
002,LO000024,12/27/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,6,3,18
002,LO000024,12/27/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,10,3,30
002,LO000025,12/15/2023 00:00:00,12,2023,MP000197,KD000016,PL000037,SZ000012,2,2,4
002,LO000025,12/15/2023 00:00:00,12,2023,MP000197,KD000016,PL000039,SZ000012,2,1,2
002,LO000024,12/05/2023 00:00:00,12,2023,MP002277,KD000009,PL000036,SZ000007,3,1,3
002,LO000024,12/05/2023 00:00:00,12,2023,MP002277,KD000009,PL000037,SZ000011,10,1,10
002,LO000024,12/05/2023 00:00:00,12,2023,MP002277,KD000009,PL000036,SZ000011,7,1,7
002,LO000017,09/05/2023 00:00:00,09,2023,MP000197,KD000037,PL000039,SZ000012,3,9,30
002,LO000017,09/05/2023 00:00:00,09,2023,MP000197,KD000037,PL000039,SZ000012,2,7,14
002,LO000017,09/05/2023 00:00:00,09,2023,MP000197,KD000037,PL000039,SZ000012,6,8,48
002,LO000017,09/05/2023 00:00:00,09,2023,MP000197,KD000037,PL000039,SZ000012,8,6,49
002,LO000017,09/05/2023 00:00:00,09,2023,MP000197,KD000037,PL000039,SZ000012,4,8,32
002,LO000024,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000013,7,1,14
002,LO000024,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000012,5,5,25
002,LO000024,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000012,7,2,14
002,LO000025,07/26/2023 00:00:00,07,2023,MP000197,KD000016,PL000037,SZ000006,2,5,10
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000007,2,10,21
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000013,6,11,67
002,LO000009,06/09/2023 00:00:00,06,2023,MP000197,KD000028,PL000036,SZ000013,5,9,45
002,LO000025,12/13/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000013,8,3,32
002,LO000025,12/13/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000009,3,2,6
002,LO000025,12/13/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000012,5,5,30
002,LO000025,12/13/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000012,3,9,27
002,LO000025,12/13/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,5,7,35
002,LO000025,12/13/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,10,2,20
002,LO000025,12/13/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000013,12,1,24
002,LO000025,12/13/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000013,7,2,14
002,LO000025,12/13/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000012,6,1,6
002,LO000025,07/18/2023 00:00:00,07,2023,MP000197,KD000037,PL000039,SZ000012,4,6,24
002,LO000025,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000013,5,0,5
002,LO000025,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000012,8,0,8
002,LO000025,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000012,7,1,7
002,LO000025,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000011,8,1,8
002,LO000025,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000013,6,1,6
002,LO000025,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000013,8,1,8
002,LO000025,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000011,7,1,7
002,LO000025,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000011,6,1,6
002,LO000025,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000011,5,0,5
002,LO000025,12/27/2023 00:00:00,12,2023,MP000197,KD000016,PL000037,SZ000009,2,3,8
002,LO000025,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000012,10,0,10
002,LO000025,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000011,10,1,10
002,LO000025,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000012,6,1,6
002,LO000025,12/27/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000013,7,1,7
002,LO000024,08/31/2023 00:00:00,08,2023,MP000197,KD000016,PL000037,SZ000012,4,1,4
002,LO000025,09/11/2023 00:00:00,09,2023,MP002277,KD000037,PL000039,SZ000007,2,2,4
002,LO000025,12/27/2023 00:00:00,12,2023,MP002277,KD000037,PL000039,SZ000007,2,1,2
002,LO000024,12/05/2023 00:00:00,12,2023,MP002277,KD000028,PL000037,SZ000007,2,3,6
002,LO000024,12/05/2023 00:00:00,12,2023,MP002277,KD000028,PL000037,SZ000007,2,4,8
002,LO000025,12/05/2023 00:00:00,12,2023,MP002175,KD000028,PL000036,SZ000012,10,2,20
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000028,PL000036,SZ000009,4,3,12
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000028,PL000036,SZ000009,2,3,6
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000028,PL000036,SZ000009,3,2,9
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000028,PL000036,SZ000012,5,3,20
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000028,PL000036,SZ000012,4,4,16
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000012,8,1,16
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000013,8,3,24
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000013,5,3,15
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000009,3,5,15
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000009,2,5,10
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000013,12,2,24
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000009,4,4,20
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000012,5,7,36
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000012,10,2,20
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000012,7,2,14
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000013,7,2,14
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000012,3,4,12
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000028,PL000036,SZ000013,4,3,12
002,LO000009,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000013,2,3,7
002,LO000009,12/05/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,4,15,60
002,LO000009,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000007,6,7,45
002,LO000009,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000007,5,10,51
002,LO000025,12/26/2023 00:00:00,12,2023,MP002277,KD000009,PL000037,SZ000012,2,5,10
002,LO000025,12/26/2023 00:00:00,12,2023,MP002277,KD000009,PL000037,SZ000009,2,10,21
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000037,PL000039,SZ000013,15,1,15
002,LO000025,09/12/2023 00:00:00,09,2023,MP000294,KD000016,PL000037,SZ000012,2,5,10
002,LO000026,07/14/2023 00:00:00,07,2023,MP000197,KD000037,PL000036,SZ000011,7,1,7
002,LO000024,09/19/2023 00:00:00,09,2023,MP000294,KD000016,PL000037,SZ000012,3,5,15
002,LO000024,09/19/2023 00:00:00,09,2023,MP000294,KD000016,PL000037,SZ000012,5,2,10
002,LO000025,12/21/2023 00:00:00,12,2023,MP000197,KD000037,PL000039,SZ000012,5,6,30
002,LO000025,12/21/2023 00:00:00,12,2023,MP002277,KD000037,PL000039,SZ000012,3,5,16
002,LO000025,12/21/2023 00:00:00,12,2023,MP000197,KD000037,PL000039,SZ000012,15,7,105
002,LO000025,09/22/2023 00:00:00,09,2023,MP000284,KD000016,PL000037,SZ000012,2,16,33
002,LO000025,09/22/2023 00:00:00,09,2023,MP000284,KD000016,PL000037,SZ000012,5,3,15
002,LO000025,09/22/2023 00:00:00,09,2023,MP000284,KD000016,PL000037,SZ000012,4,12,49
002,LO000025,09/22/2023 00:00:00,09,2023,MP000284,KD000016,PL000037,SZ000012,3,15,46
002,LO000025,09/22/2023 00:00:00,09,2023,MP000284,KD000016,PL000037,SZ000013,5,1,5
002,LO000025,09/22/2023 00:00:00,09,2023,MP000294,KD000016,PL000037,SZ000009,3,7,21
002,LO000025,09/22/2023 00:00:00,09,2023,MP000197,KD000016,PL000037,SZ000009,4,4,20
002,LO000025,09/22/2023 00:00:00,09,2023,MP000294,KD000016,PL000037,SZ000009,2,7,14
002,LO000025,09/22/2023 00:00:00,09,2023,MP002175,KD000016,PL000036,SZ000012,6,3,18
002,LO000025,09/22/2023 00:00:00,09,2023,MP000197,KD000016,PL000037,SZ000009,2,9,19
002,LO000025,09/22/2023 00:00:00,09,2023,MP002175,KD000016,PL000036,SZ000013,8,3,24
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000016,PL000037,SZ000006,4,1,4
002,LO000025,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000009,2,2,4
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000016,PL000039,SZ000013,10,1,10
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000016,PL000039,SZ000012,2,1,2
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000016,PL000039,SZ000009,5,1,10
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000016,PL000039,SZ000012,5,1,5
002,LO000025,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000013,6,2,12
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000013,7,10,71
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000007,5,9,46
002,LO000009,06/09/2023 00:00:00,06,2023,MP000197,KD000028,PL000036,SZ000013,4,5,24
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000012,4,20,83
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000007,20,0,20
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000013,8,18,146
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000009,2,13,27
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000012,3,19,60
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000012,2,16,33
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000007,6,9,55
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000007,4,13,54
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000011,12,4,48
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000013,10,6,61
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000007,12,1,20
002,LO000009,06/09/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000013,5,30,154
002,LO000024,12/05/2023 00:00:00,12,2023,MP000197,KD000028,PL000036,SZ000013,15,1,15
002,LO000025,08/24/2023 00:00:00,08,2023,MP000197,KD000028,PL000036,SZ000006,3,2,6
002,LO000024,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000007,10,3,30
002,LO000024,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000007,12,2,24
002,LO000024,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000007,15,1,15
002,LO000024,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000012,2,1,2
002,LO000021,06/28/2023 00:00:00,06,2023,MP000294,KD000016,PL000037,SZ000013,5,0,5
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000028,PL000036,SZ000013,7,4,28
002,LO000025,12/05/2023 00:00:00,12,2023,MP002175,KD000028,PL000036,SZ000007,25,0,25
002,LO000021,12/06/2023 00:00:00,12,2023,MP000197,KD000016,PL000039,SZ000013,5,1,5
002,LO000021,12/06/2023 00:00:00,12,2023,MP000197,KD000016,PL000039,SZ000012,3,2,6
002,LO000021,12/06/2023 00:00:00,12,2023,MP000197,KD000016,PL000039,SZ000013,5,1,5
002,LO000021,12/06/2023 00:00:00,12,2023,MP000197,KD000016,PL000039,SZ000013,6,1,6
002,LO000021,12/06/2023 00:00:00,12,2023,MP000197,KD000016,PL000039,SZ000012,4,1,8
002,LO000021,12/06/2023 00:00:00,12,2023,MP000197,KD000016,PL000039,SZ000012,3,1,6
002,LO000021,12/06/2023 00:00:00,12,2023,MP000197,KD000016,PL000039,SZ000013,7,1,7
002,LO000021,12/06/2023 00:00:00,12,2023,MP000197,KD000016,PL000039,SZ000013,5,1,5
002,LO000025,09/29/2023 00:00:00,09,2023,MP000197,KD000037,PL000040,SZ000012,5,2,10
002,LO000025,09/29/2023 00:00:00,09,2023,MP000197,KD000037,PL000040,SZ000012,4,3,12
002,LO000025,09/29/2023 00:00:00,09,2023,MP000197,KD000037,PL000040,SZ000012,3,3,9
002,LO000025,09/29/2023 00:00:00,09,2023,MP000197,KD000037,PL000036,SZ000012,6,2,12
002,LO000025,09/29/2023 00:00:00,09,2023,MP000197,KD000037,PL000036,SZ000012,7,0,7
002,LO000025,09/29/2023 00:00:00,09,2023,MP000197,KD000037,PL000036,SZ000012,8,0,8
002,LO000025,12/27/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000004,2,9,18
002,LO000025,12/27/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000013,15,2,30
002,LO000025,12/27/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000013,20,2,40
002,LO000025,12/27/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000013,10,2,20
002,LO000025,12/27/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000013,4,3,16
002,LO000025,12/27/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000013,5,4,20
002,LO000025,12/27/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000013,30,1,30
002,LO000015,09/05/2023 00:00:00,09,2023,MP002175,KD000028,PL000036,SZ000007,3,15,46
002,LO000015,09/05/2023 00:00:00,09,2023,MP002175,KD000028,PL000036,SZ000007,4,6,25
002,LO000025,12/05/2023 00:00:00,12,2023,MP002277,KD000028,PL000036,SZ000012,2,39,59
002,LO000025,09/11/2023 00:00:00,09,2023,MP002277,KD000028,PL000037,SZ000007,2,4,8
002,LO000021,08/02/2023 00:00:00,08,2023,MP002277,KD000009,PL000037,SZ000007,2,3,6
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000037,PL000036,SZ000012,12,1,12
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000037,PL000039,SZ000011,8,0,7
002,LO000026,06/13/2023 00:00:00,06,2023,MP002277,KD000037,PL000040,SZ000007,2,20,42
002,LO000009,08/03/2023 00:00:00,08,2023,MP002175,KD000016,PL000037,SZ000013,5,1,5
002,LO000009,07/26/2023 00:00:00,07,2023,MP002175,KD000016,PL000037,SZ000013,5,3,15
002,LO000026,12/06/2023 00:00:00,12,2023,MP000197,KD000016,PL000037,SZ000011,7,2,14
002,LO000024,12/05/2023 00:00:00,12,2023,MP002277,KD000009,PL000036,SZ000011,5,1,5
002,LO000017,09/05/2023 00:00:00,09,2023,MP000197,KD000037,PL000039,SZ000012,5,5,25
002,LO000025,12/21/2023 00:00:00,12,2023,MP002277,KD000037,PL000039,SZ000012,2,5,10
002,LO000025,12/21/2023 00:00:00,12,2023,MP000197,KD000037,PL000039,SZ000012,2,5,10
002,LO000025,12/21/2023 00:00:00,12,2023,MP000197,KD000037,PL000039,SZ000012,4,4,20
002,LO000025,12/21/2023 00:00:00,12,2023,MP000197,KD000037,PL000039,SZ000012,3,4,15
002,LO000025,12/21/2023 00:00:00,12,2023,MP002277,KD000037,PL000039,SZ000012,2,4,9
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,4,5,20
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,3,2,6
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,5,5,25
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000016,PL000037,SZ000012,8,3,24
002,LO000025,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000012,10,3,30
002,LO000025,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000013,30,2,60
002,LO000025,12/05/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000013,10,3,30
002,LO000025,12/05/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000013,7,2,14
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,3,13,39
002,LO000025,12/05/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000012,6,2,12
002,LO000025,12/05/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000013,8,1,16
002,LO000025,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000013,20,1,20
002,LO000025,12/05/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000012,4,8,32
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,2,25,51
002,LO000025,12/05/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,3,20,61
002,LO000023,12/15/2023 00:00:00,12,2023,MP002277,KD000028,PL000037,SZ000007,5,5,25
002,LO000023,12/15/2023 00:00:00,12,2023,MP002277,KD000028,PL000037,SZ000007,4,3,12
002,LO000023,12/15/2023 00:00:00,12,2023,MP002277,KD000028,PL000037,SZ000007,8,2,16
002,LO000017,12/06/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000012,4,5,20
002,LO000017,12/06/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000012,5,5,25
002,LO000024,12/05/2023 00:00:00,12,2023,MP002277,KD000028,PL000037,SZ000007,10,0,10
002,LO000024,12/05/2023 00:00:00,12,2023,MP002277,KD000028,PL000037,SZ000007,5,3,15
002,LO000024,12/05/2023 00:00:00,12,2023,MP002277,KD000028,PL000037,SZ000007,3,2,6
002,LO000024,12/05/2023 00:00:00,12,2023,MP002277,KD000028,PL000037,SZ000007,5,2,10
002,LO000024,12/05/2023 00:00:00,12,2023,MP002175,KD000028,PL000036,SZ000012,6,1,6
002,LO000024,12/05/2023 00:00:00,12,2023,MP002175,KD000028,PL000036,SZ000012,8,3,24
002,LO000024,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000007,25,1,25
002,LO000024,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000013,25,1,25
002,LO000024,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000007,10,3,30
002,LO000024,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000007,20,1,20
002,LO000024,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000007,8,3,24
002,LO000024,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000007,15,1,15
002,LO000024,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000012,5,4,21
002,LO000024,12/05/2023 00:00:00,12,2023,MP002175,KD000016,PL000036,SZ000012,6,3,18
002,LO000025,11/28/2023 00:00:00,11,2023,MP002175,KD000028,PL000036,SZ000013,10,3,31
002,LO000025,11/28/2023 00:00:00,11,2023,MP000294,KD000028,PL000036,SZ000013,10,2,20
002,LO000025,11/28/2023 00:00:00,11,2023,MP000294,KD000028,PL000036,SZ000013,8,3,24
002,LO000025,11/28/2023 00:00:00,11,2023,MP002175,KD000016,PL000036,SZ000012,5,2,10
002,LO000025,11/28/2023 00:00:00,11,2023,MP000294,KD000016,PL000036,SZ000013,5,3,15
002,LO000025,11/28/2023 00:00:00,11,2023,MP000294,KD000016,PL000036,SZ000012,4,3,12
002,LO000025,11/28/2023 00:00:00,11,2023,MP000294,KD000016,PL000036,SZ000012,5,2,10
002,LO000025,11/28/2023 00:00:00,11,2023,MP000294,KD000016,PL000036,SZ000012,3,5,15
002,LO000025,11/28/2023 00:00:00,11,2023,MP000294,KD000016,PL000036,SZ000013,4,3,12
002,LO000024,09/08/2023 00:00:00,09,2023,MP000284,KD000016,PL000037,SZ000012,12,2,24
002,LO000024,09/08/2023 00:00:00,09,2023,MP000294,KD000016,PL000037,SZ000013,12,2,24
002,LO000025,12/27/2023 00:00:00,12,2023,MP002246,KD000028,PL000036,SZ000012,3,3,9
002,LO000025,12/27/2023 00:00:00,12,2023,MP002246,KD000028,PL000036,SZ000007,3,1,3
002,LO000025,12/27/2023 00:00:00,12,2023,MP002246,KD000028,PL000036,SZ000012,4,2,8
002,LO000015,09/18/2023 00:00:00,09,2023,MP000197,KD000037,PL000039,SZ000012,2,21,43
002,LO000025,12/05/2023 00:00:00,12,2023,MP000197,KD000037,PL000036,SZ000013,7,1,7
002,LO000025,09/11/2023 00:00:00,09,2023,MP000284,KD000016,PL000037,SZ000012,7,3,21
002,LO000025,09/11/2023 00:00:00,09,2023,MP000284,KD000016,PL000037,SZ000011,6,1,6
002,LO000025,09/11/2023 00:00:00,09,2023,MP000294,KD000016,PL000037,SZ000012,12,0,12
002,LO000025,09/11/2023 00:00:00,09,2023,MP000294,KD000016,PL000037,SZ000011,8,1,8
002,LO000025,09/11/2023 00:00:00,09,2023,MP000294,KD000016,PL000037,SZ000012,6,2,12
002,LO000025,09/15/2023 00:00:00,09,2023,MP000197,KD000016,PL000037,SZ000012,3,3,12
002,LO000025,09/15/2023 00:00:00,09,2023,MP000197,KD000016,PL000037,SZ000012,3,1,6
002,LO000025,09/11/2023 00:00:00,09,2023,MP000294,KD000016,PL000037,SZ000011,6,1,6
002,LO000025,09/11/2023 00:00:00,09,2023,MP000294,KD000016,PL000037,SZ000012,3,4,12
002,LO000025,09/11/2023 00:00:00,09,2023,MP000284,KD000016,PL000037,SZ000011,7,1,7
002,LO000025,09/11/2023 00:00:00,09,2023,MP002175,KD000016,PL000036,SZ000013,25,1,25
002,LO000025,09/11/2023 00:00:00,09,2023,MP000284,KD000016,PL000037,SZ000012,3,5,15
002,LO000025,09/11/2023 00:00:00,09,2023,MP000284,KD000016,PL000037,SZ000012,4,5,20
002,LO000025,07/18/2023 00:00:00,07,2023,MP002246,KD000028,PL000036,SZ000007,3,1,6
002,LO000025,07/18/2023 00:00:00,07,2023,MP002175,KD000028,PL000036,SZ000012,5,2,10
002,LO000025,07/18/2023 00:00:00,07,2023,MP002175,KD000028,PL000036,SZ000012,4,2,8
002,LO000025,07/18/2023 00:00:00,07,2023,MP002175,KD000028,PL000036,SZ000012,3,2,6
002,LO000025,07/18/2023 00:00:00,07,2023,MP002175,KD000028,PL000036,SZ000012,2,2,4
002,LO000026,08/14/2023 00:00:00,08,2023,MP000197,KD000037,PL000039,SZ000012,10,5,50
002,LO000023,12/05/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,6,3,18
002,LO000023,12/05/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,8,3,24
002,LO000023,12/05/2023 00:00:00,12,2023,MP000294,KD000016,PL000037,SZ000012,7,3,21
002,LO000014,12/27/2023 00:00:00,12,2023,MP002175,KD000028,PL000036,SZ000004,2,2,4
002,LO000023,12/15/2023 00:00:00,12,2023,MP002277,KD000009,PL000037,SZ000007,7,2,14
002,LO000023,12/15/2023 00:00:00,12,2023,MP002277,KD000009,PL000037,SZ000007,3,10,31
002,LO000023,12/15/2023 00:00:00,12,2023,MP002277,KD000009,PL000037,SZ000007,2,10,20
002,LO000023,12/15/2023 00:00:00,12,2023,MP002277,KD000009,PL000037,SZ000004,3,10,25
002,LO000017,12/06/2023 00:00:00,12,2023,MP000197,KD000016,PL000039,SZ000009,3,0,3
002,LO000017,12/06/2023 00:00:00,12,2023,MP000197,KD000016,PL000037,SZ000012,3,1,6
002,LO000017,12/06/2023 00:00:00,12,2023,MP002175,KD000016,PL000037,SZ000012,8,1,8
002,LO000024,12/05/2023 00:00:00,12,2023,MP002277,KD000028,PL000037,SZ000007,4,3,12
002,LO000009,06/27/2023 00:00:00,06,2023,MP002175,KD000028,PL000036,SZ000004,2,14,29
002,LO000025,12/13/2023 00:00:00,12,2023,MP002277,KD000009,PL000037,SZ000007,4,5,20
002,LO000025,12/13/2023 00:00:00,12,2023,MP002277,KD000009,PL000037,SZ000007,2,5,11
002,LO000025,12/13/2023 00:00:00,12,2023,MP002277,KD000009,PL000037,SZ000007,5,5,25
002,LO000025,12/16/2023 00:00:00,12,2023,MP002277,KD000028,PL000036,SZ000007,10,4,50
002,LO000021,12/13/2023 00:00:00,12,2023,MP000284,KD000016,PL000037,SZ000013,6,4,30
002,LO000017,08/01/2023 00:00:00,08,2023,MP000197,KD000037,PL000036,SZ000012,4,5,20
002,LO000017,08/01/2023 00:00:00,08,2023,MP000197,KD000037,PL000036,SZ000011,30,1,30
002,LO000017,08/01/2023 00:00:00,08,2023,MP000197,KD000037,PL000036,SZ000012,10,1,10
002,LO000017,08/01/2023 00:00:00,08,2023,MP000197,KD000037,PL000036,SZ000012,5,2,15
002,LO000017,08/01/2023 00:00:00,08,2023,MP000197,KD000037,PL000039,SZ000011,30,2,60
002,LO000017,08/01/2023 00:00:00,08,2023,MP000197,KD000037,PL000039,SZ000011,20,1,40
002,LO000017,08/01/2023 00:00:00,08,2023,MP000197,KD000016,PL000037,SZ000012,6,2,12
002,LO000017,08/01/2023 00:00:00,08,2023,MP000197,KD000016,PL000039,SZ000012,7,1,14
002,LO000017,08/01/2023 00:00:00,08,2023,MP000197,KD000016,PL000037,SZ000012,12,1,12
002,LO000024,09/15/2023 00:00:00,09,2023,MP000197,KD000016,PL000037,SZ000012,6,4,24
